graph_id,evidence_level,family,p_R,p_G,p_B
RG145,high,M_cluster,0.016619,0.966762,0.016619
RG145,medium,M_exact,0.175851,0.648298,0.175851
RG145,medium,M_0,0.333333,0.333333,0.333333
RG145,medium,M_rho,0.20543,0.589139,0.20543
RG145,medium,"M_rho,beta",0.245588,0.508825,0.245588
RG145,medium,M_star,0.427623,0.144755,0.427623
RG145,medium,M_cluster,0.102829,0.794342,0.102829
RG145,low,M_exact,0.295118,0.409764,0.295118
RG145,low,M_0,0.333333,0.333333,0.333333
RG145,low,M_rho,0.302102,0.395795,0.302102
RG145,low,"M_rho,beta",0.311327,0.377346,0.311327
RG145,low,M_star,0.359696,0.280608,0.359696
RG145,low,M_cluster,0.268631,0.462737,0.268631
RG146,high,M_exact,1.5e-05,0.499992,0.499992
RG146,high,M_0,0.000918,0.499541,0.499541
RG146,high,M_rho,7.9e-05,0.499961,0.499961
RG146,high,"M_rho,beta",0.00108,0.49946,0.49946
RG146,high,M_star,0.003949,0.498026,0.498026
RG146,high,M_cluster,0.001523,0.499239,0.499239
RG146,medium,M_exact,0.015139,0.492431,0.492431
RG146,medium,M_0,0.06268,0.46866,0.46866
RG146,medium,M_rho,0.024934,0.487533,0.487533
RG146,medium,"M_rho,beta",0.040698,0.479651,0.479651
RG146,medium,M_star,0.103087,0.448456,0.448456
RG146,medium,M_cluster,0.043062,0.478469,0.478469
RG146,low,M_exact,0.208142,0.395929,0.395929
RG146,low,M_0,0.241835,0.379083,0.379083
RG146,low,M_rho,0.213068,0.393466,0.393466
RG146,low,"M_rho,beta",0.226972,0.386514,0.386514
RG146,low,M_star,0.26532,0.36734,0.36734
RG146,low,M_cluster,0.220528,0.389736,0.389736
RG147,high,M_exact,0.857497,0.085389,0.057114
RG147,high,M_0,0.333333,0.333333,0.333333
RG147,high,M_rho,0.619476,0.242006,0.138518
RG147,high,"M_rho,beta",0.452785,0.305552,0.241664
RG147,high,M_star,0.158388,0.158388,0.683224
RG147,high,M_cluster,0.631398,0.180501,0.1881
RG147,medium,M_exact,0.543117,0.229035,0.227848
RG147,medium,M_0,0.333333,0.333333,0.333333
RG147,medium,M_rho,0.447464,0.313888,0.238648
RG147,medium,"M_rho,beta",0.403604,0.327362,0.269035
RG147,medium,M_star,0.268907,0.268907,0.462186
RG147,medium,M_cluster,0.623696,0.13081,0.245494
RG147,low,M_exact,0.369948,0.315424,0.314628
RG147,low,M_0,0.333333,0.333333,0.333333
RG147,low,M_rho,0.356284,0.33356,0.310156
RG147,low,"M_rho,beta",0.34863,0.33465,0.31672
RG147,low,M_star,0.319266,0.319266,0.361468
RG147,low,M_cluster,0.405569,0.276562,0.317869
RG148,high,M_exact,0.806091,0.136696,0.057213
RG148,high,M_0,0.333333,0.333333,0.333333
RG148,high,M_rho,0.557775,0.303326,0.1389
RG148,high,"M_rho,beta",0.42527,0.337049,0.237681
RG148,high,M_star,0.158388,0.158388,0.683224
RG148,high,M_cluster,0.443921,0.451802,0.104276
RG148,medium,M_exact,0.469006,0.306924,0.22407
RG148,medium,M_0,0.333333,0.333333,0.333333
RG148,medium,M_rho,0.408919,0.34531,0.245771
RG148,medium,"M_rho,beta",0.378524,0.34807,0.273406
RG148,medium,M_star,0.268907,0.268907,0.462186
RG148,medium,M_cluster,0.388706,0.401681,0.209613
RG148,low,M_exact,0.347769,0.338636,0.313594
RG148,low,M_0,0.333333,0.333333,0.333333
RG148,low,M_rho,0.345156,0.341241,0.313602
RG148,low,"M_rho,beta",0.341135,0.339594,0.319271
RG148,low,M_star,0.319266,0.319266,0.361468
RG148,low,M_cluster,0.345372,0.346584,0.308043
RG149,high,M_exact,0.917148,0.041426,0.041426
RG149,high,M_0,0.333333,0.333333,0.333333
RG149,high,M_rho,0.804973,0.097513,0.097513
RG149,high,"M_rho,beta",0.596605,0.201697,0.201697
RG149,high,M_star,0.026168,0.486916,0.486916
RG149,high,M_cluster,0.924704,0.037648,0.037648
RG149,medium,M_exact,0.61403,0.192985,0.192985
RG149,medium,M_0,0.333333,0.333333,0.333333
RG149,medium,M_rho,0.538024,0.230988,0.230988
RG149,medium,"M_rho,beta",0.46617,0.266915,0.266915
RG149,medium,M_star,0.144755,0.427623,0.427623
RG149,medium,M_cluster,0.676451,0.161774,0.161774
RG149,low,M_exact,0.396832,0.301584,0.301584
RG149,low,M_0,0.333333,0.333333,0.333333
RG149,low,M_rho,0.379241,0.310379,0.310379
RG149,low,"M_rho,beta",0.363808,0.318096,0.318096
RG149,low,M_star,0.280608,0.359696,0.359696
RG149,low,M_cluster,0.412576,0.293712,0.293712
RG150,high,M_exact,0.818448,0.07874,0.102812
RG150,high,M_0,0.333333,0.333333,0.333333
RG150,high,M_rho,0.576321,0.216963,0.206717
RG150,high,"M_rho,beta",0.437004,0.287128,0.275867
RG150,high,M_star,0.158388,0.158388,0.683224
RG150,high,M_cluster,0.619727,0.172299,0.207974
RG150,medium,M_exact,0.5395,0.202064,0.258436
RG150,medium,M_0,0.333333,0.333333,0.333333
RG150,medium,M_rho,0.448937,0.283488,0.267575
RG150,medium,"M_rho,beta",0.404594,0.305743,0.289662
RG150,medium,M_star,0.268907,0.268907,0.462186
RG150,medium,M_cluster,0.574302,0.147624,0.278074
RG150,low,M_exact,0.383498,0.299503,0.316998
RG150,low,M_0,0.333333,0.333333,0.333333
RG150,low,M_rho,0.362383,0.322457,0.31516
RG150,low,"M_rho,beta",0.352145,0.327192,0.320663
RG150,low,M_star,0.319266,0.319266,0.361468
RG150,low,M_cluster,0.403187,0.277055,0.319758
RG151,high,M_exact,0.918513,0.040743,0.040743
RG151,high,M_0,0.333333,0.333333,0.333333
RG151,high,M_rho,0.805574,0.097213,0.097213
RG151,high,"M_rho,beta",0.596282,0.201859,0.201859
RG151,high,M_star,0.026168,0.486916,0.486916
RG151,high,M_cluster,0.891241,0.05438,0.05438
RG151,medium,M_exact,0.6251,0.18745,0.18745
RG151,medium,M_0,0.333333,0.333333,0.333333
RG151,medium,M_rho,0.541936,0.229032,0.229032
RG151,medium,"M_rho,beta",0.466389,0.266805,0.266805
RG151,medium,M_star,0.144755,0.427623,0.427623
RG151,medium,M_cluster,0.686078,0.156961,0.156961
RG151,low,M_exact,0.399933,0.300034,0.300034
RG151,low,M_0,0.333333,0.333333,0.333333
RG151,low,M_rho,0.38008,0.30996,0.30996
RG151,low,"M_rho,beta",0.363666,0.318167,0.318167
RG151,low,M_star,0.280608,0.359696,0.359696
RG151,low,M_cluster,0.443616,0.278192,0.278192
RG152,high,M_exact,0.785824,0.132395,0.081781
RG152,high,M_0,0.333333,0.333333,0.333333
RG152,high,M_rho,0.555429,0.242743,0.201828
RG152,high,"M_rho,beta",0.424099,0.300559,0.275342
RG152,high,M_star,0.158388,0.158388,0.683224
RG152,high,M_cluster,0.378743,0.383359,0.237897
RG152,medium,M_exact,0.464846,0.303067,0.232086
RG152,medium,M_0,0.333333,0.333333,0.333333
RG152,medium,M_rho,0.407122,0.33182,0.261058
RG152,medium,"M_rho,beta",0.377338,0.334731,0.287931
RG152,medium,M_star,0.268907,0.268907,0.462186
RG152,medium,M_cluster,0.353105,0.367105,0.27979
RG152,low,M_exact,0.347408,0.337762,0.31483
RG152,low,M_0,0.333333,0.333333,0.333333
RG152,low,M_rho,0.345062,0.340457,0.314481
RG152,low,"M_rho,beta",0.340997,0.338382,0.32062
RG152,low,M_star,0.319266,0.319266,0.361468
RG152,low,M_cluster,0.340158,0.341559,0.318283
RG153,high,M_exact,0.043676,0.876269,0.080054
RG153,high,M_0,0.333333,0.333333,0.333333
RG153,high,M_rho,0.11948,0.644646,0.235873
RG153,high,"M_rho,beta",0.225091,0.472385,0.302524
RG153,high,M_star,0.683224,0.158388,0.158388
RG153,high,M_cluster,0.033031,0.916568,0.050401
RG153,medium,M_exact,0.203042,0.553792,0.243166
RG153,medium,M_0,0.333333,0.333333,0.333333
RG153,medium,M_rho,0.244092,0.449681,0.306227
RG153,medium,"M_rho,beta",0.275077,0.402201,0.322721
RG153,medium,M_star,0.462186,0.268907,0.268907
RG153,medium,M_cluster,0.167001,0.67457,0.158429
RG153,low,M_exact,0.311982,0.370563,0.317455
RG153,low,M_0,0.333333,0.333333,0.333333
RG153,low,M_rho,0.316369,0.353805,0.329825
RG153,low,"M_rho,beta",0.321839,0.346134,0.332027
RG153,low,M_star,0.361468,0.319266,0.319266
RG153,low,M_cluster,0.307791,0.409025,0.283185
RG154,high,M_exact,0.772502,0.113749,0.113749
RG154,high,M_0,0.333333,0.333333,0.333333
RG154,high,M_rho,0.707431,0.146285,0.146285
RG154,high,"M_rho,beta",0.533352,0.233324,0.233324
RG154,high,M_star,0.026168,0.486916,0.486916
RG154,high,M_cluster,0.772502,0.113749,0.113749
RG154,medium,M_exact,0.486067,0.256966,0.256966
RG154,medium,M_0,0.333333,0.333333,0.333333
RG154,medium,M_rho,0.451883,0.274059,0.274059
RG154,medium,"M_rho,beta",0.410073,0.294964,0.294964
RG154,medium,M_star,0.144755,0.427623,0.427623
RG154,medium,M_cluster,0.486067,0.256966,0.256966
RG154,low,M_exact,0.365701,0.317149,0.317149
RG154,low,M_0,0.333333,0.333333,0.333333
RG154,low,M_rho,0.355884,0.322058,0.322058
RG154,low,"M_rho,beta",0.348177,0.325911,0.325911
RG154,low,M_star,0.280608,0.359696,0.359696
RG154,low,M_cluster,0.365701,0.317149,0.317149
RG155,high,M_exact,0.104886,0.822483,0.07263
RG155,high,M_0,0.333333,0.333333,0.333333
RG155,high,M_rho,0.185411,0.644715,0.169875
RG155,high,"M_rho,beta",0.26348,0.478139,0.258381
RG155,high,M_star,0.486916,0.026168,0.486916
RG155,high,M_cluster,0.090564,0.829405,0.080031
RG155,medium,M_exact,0.24576,0.539086,0.215154
RG155,medium,M_0,0.333333,0.333333,0.333333
RG155,medium,M_rho,0.270396,0.474441,0.255163
RG155,medium,"M_rho,beta",0.292394,0.421313,0.286293
RG155,medium,M_star,0.427623,0.144755,0.427623
RG155,medium,M_cluster,0.200789,0.592381,0.20683
RG155,low,M_exact,0.310467,0.381776,0.307757
RG155,low,M_0,0.333333,0.333333,0.333333
RG155,low,M_rho,0.317145,0.367029,0.315826
RG155,low,"M_rho,beta",0.322594,0.355117,0.322289
RG155,low,M_star,0.359696,0.280608,0.359696
RG155,low,M_cluster,0.296679,0.405528,0.297793
RG156,high,M_exact,0.076505,0.847405,0.07609
RG156,high,M_0,0.333333,0.333333,0.333333
RG156,high,M_rho,0.18657,0.640488,0.172942
RG156,high,"M_rho,beta",0.268981,0.471147,0.259871
RG156,high,M_star,0.158388,0.158388,0.683224
RG156,high,M_cluster,0.058642,0.856744,0.084614
RG156,medium,M_exact,0.232634,0.531792,0.235574
RG156,medium,M_0,0.333333,0.333333,0.333333
RG156,medium,M_rho,0.28972,0.447638,0.262642
RG156,medium,"M_rho,beta",0.308696,0.401549,0.289755
RG156,medium,M_star,0.268907,0.268907,0.462186
RG156,medium,M_cluster,0.138627,0.623821,0.237553
RG156,low,M_exact,0.315399,0.365124,0.319478
RG156,low,M_0,0.333333,0.333333,0.333333
RG156,low,M_rho,0.328205,0.353307,0.318488
RG156,low,"M_rho,beta",0.330557,0.346009,0.323434
RG156,low,M_star,0.319266,0.319266,0.361468
RG156,low,M_cluster,0.280007,0.403987,0.316007
RG157,high,M_exact,0.092477,0.766011,0.141512
RG157,high,M_0,0.333333,0.333333,0.333333
RG157,high,M_rho,0.173183,0.592867,0.23395
RG157,high,"M_rho,beta",0.255929,0.452128,0.291943
RG157,high,M_star,0.486916,0.026168,0.486916
RG157,high,M_cluster,0.092477,0.766011,0.141512
RG157,medium,M_exact,0.238878,0.485835,0.275287
RG157,medium,M_0,0.333333,0.333333,0.333333
RG157,medium,M_rho,0.268238,0.43617,0.295592
RG157,medium,"M_rho,beta",0.292567,0.397339,0.310094
RG157,medium,M_star,0.427623,0.144755,0.427623
RG157,medium,M_cluster,0.238878,0.485835,0.275287
RG157,low,M_exact,0.315176,0.366412,0.318413
RG157,low,M_0,0.333333,0.333333,0.333333
RG157,low,M_rho,0.320846,0.356053,0.323101
RG157,low,"M_rho,beta",0.325252,0.348068,0.32668
RG157,low,M_star,0.359696,0.280608,0.359696
RG157,low,M_cluster,0.315176,0.366412,0.318413
RG158,high,M_exact,0.800007,0.122236,0.077757
RG158,high,M_0,0.333333,0.333333,0.333333
RG158,high,M_rho,0.587478,0.240349,0.172173
RG158,high,"M_rho,beta",0.444977,0.299107,0.255917
RG158,high,M_star,0.158388,0.158388,0.683224
RG158,high,M_cluster,0.800007,0.122236,0.077757
RG158,medium,M_exact,0.454483,0.301139,0.244378
RG158,medium,M_0,0.333333,0.333333,0.333333
RG158,medium,M_rho,0.405258,0.323475,0.271267
RG158,medium,"M_rho,beta",0.376245,0.329757,0.293998
RG158,medium,M_star,0.268907,0.268907,0.462186
RG158,medium,M_cluster,0.454483,0.301139,0.244378
RG158,low,M_exact,0.343425,0.334455,0.322121
RG158,low,M_0,0.333333,0.333333,0.333333
RG158,low,M_rho,0.341373,0.336229,0.322398
RG158,low,"M_rho,beta",0.338622,0.335467,0.325911
RG158,low,M_star,0.319266,0.319266,0.361468
RG158,low,M_cluster,0.343425,0.334455,0.322121
RG159,high,M_exact,0.019126,0.961748,0.019126
RG159,high,M_0,0.098391,0.803217,0.098391
RG159,high,M_rho,0.034859,0.930283,0.034859
RG159,high,"M_rho,beta",0.093392,0.813216,0.093392
RG159,high,M_star,0.475804,0.048393,0.475804
RG159,high,M_cluster,0.019126,0.961748,0.019126
RG159,medium,M_exact,0.081814,0.836372,0.081814
RG159,medium,M_0,0.252817,0.494367,0.252817
RG159,medium,M_rho,0.153257,0.693486,0.153257
RG159,medium,"M_rho,beta",0.205493,0.589015,0.205493
RG159,medium,M_star,0.419265,0.161469,0.419265
RG159,medium,M_cluster,0.081814,0.836372,0.081814
RG159,low,M_exact,0.266841,0.466319,0.266841
RG159,low,M_0,0.316292,0.367417,0.316292
RG159,low,M_rho,0.290079,0.419841,0.290079
RG159,low,"M_rho,beta",0.303202,0.393597,0.303202
RG159,low,M_star,0.357089,0.285822,0.357089
RG159,low,M_cluster,0.266841,0.466319,0.266841
RG160,high,M_exact,0.021622,0.959547,0.018831
RG160,high,M_0,0.098391,0.803217,0.098391
RG160,high,M_rho,0.036617,0.92798,0.035403
RG160,high,"M_rho,beta",0.094875,0.809999,0.095126
RG160,high,M_star,0.598605,0.262624,0.138771
RG160,high,M_cluster,0.021622,0.959547,0.018831
RG160,medium,M_exact,0.117273,0.828271,0.054457
RG160,medium,M_0,0.252817,0.494367,0.252817
RG160,medium,M_rho,0.168583,0.669448,0.161969
RG160,medium,"M_rho,beta",0.213133,0.57077,0.216097
RG160,medium,M_star,0.445682,0.295013,0.259305
RG160,medium,M_cluster,0.117273,0.828271,0.054457
RG160,low,M_exact,0.287944,0.465864,0.246192
RG160,low,M_0,0.316292,0.367417,0.316292
RG160,low,M_rho,0.29466,0.406261,0.299079
RG160,low,"M_rho,beta",0.305081,0.384602,0.310317
RG160,low,M_star,0.35849,0.324874,0.316636
RG160,low,M_cluster,0.287944,0.465864,0.246192
RG161,high,M_exact,0.018977,0.962047,0.018977
RG161,high,M_0,0.098391,0.803217,0.098391
RG161,high,M_rho,0.036387,0.927227,0.036387
RG161,high,"M_rho,beta",0.096264,0.807473,0.096264
RG161,high,M_star,0.098391,0.803217,0.098391
RG161,high,M_cluster,0.018977,0.962047,0.018977
RG161,medium,M_exact,0.065106,0.869789,0.065106
RG161,medium,M_0,0.252817,0.494367,0.252817
RG161,medium,M_rho,0.172592,0.654816,0.172592
RG161,medium,"M_rho,beta",0.222171,0.555659,0.222171
RG161,medium,M_star,0.252817,0.494367,0.252817
RG161,medium,M_cluster,0.065106,0.869789,0.065106
RG161,low,M_exact,0.263427,0.473146,0.263427
RG161,low,M_0,0.316292,0.367417,0.316292
RG161,low,M_rho,0.303108,0.393784,0.303108
RG161,low,"M_rho,beta",0.312003,0.375994,0.312003
RG161,low,M_star,0.316292,0.367417,0.316292
RG161,low,M_cluster,0.263427,0.473146,0.263427
RG162,high,M_exact,0.018867,0.962266,0.018867
RG162,high,M_0,0.098391,0.803217,0.098391
RG162,high,M_rho,0.035978,0.928045,0.035978
RG162,high,"M_rho,beta",0.096007,0.807986,0.096007
RG162,high,M_star,0.098391,0.803217,0.098391
RG162,high,M_cluster,0.018867,0.962266,0.018867
RG162,medium,M_exact,0.060386,0.879228,0.060386
RG162,medium,M_0,0.252817,0.494367,0.252817
RG162,medium,M_rho,0.167762,0.664476,0.167762
RG162,medium,"M_rho,beta",0.220388,0.559224,0.220388
RG162,medium,M_star,0.252817,0.494367,0.252817
RG162,medium,M_cluster,0.060386,0.879228,0.060386
RG162,low,M_exact,0.258838,0.482324,0.258838
RG162,low,M_0,0.316292,0.367417,0.316292
RG162,low,M_rho,0.30158,0.396841,0.30158
RG162,low,"M_rho,beta",0.311524,0.376953,0.311524
RG162,low,M_star,0.316292,0.367417,0.316292
RG162,low,M_cluster,0.258838,0.482324,0.258838
RG163,high,M_exact,0.021616,0.959664,0.01872
RG163,high,M_0,0.098391,0.803217,0.098391
RG163,high,M_rho,0.036643,0.928375,0.034982
RG163,high,"M_rho,beta",0.094913,0.810238,0.094849
RG163,high,M_star,0.598605,0.262624,0.138771
RG163,high,M_cluster,0.021616,0.959664,0.01872
RG163,medium,M_exact,0.116737,0.832913,0.050351
RG163,medium,M_0,0.252817,0.494367,0.252817
RG163,medium,M_rho,0.17018,0.673185,0.156635
RG163,medium,"M_rho,beta",0.214084,0.571966,0.213951
RG163,medium,M_star,0.445682,0.295013,0.259305
RG163,medium,M_cluster,0.116737,0.832913,0.050351
RG163,low,M_exact,0.288204,0.469402,0.242394
RG163,low,M_0,0.316292,0.367417,0.316292
RG163,low,M_rho,0.296141,0.406735,0.297124
RG163,low,"M_rho,beta",0.305709,0.384606,0.309685
RG163,low,M_star,0.35849,0.324874,0.316636
RG163,low,M_cluster,0.288204,0.469402,0.242394
RG164,high,M_exact,0.2715,0.369019,0.35948
RG164,high,M_0,0.007447,0.496277,0.496277
RG164,high,M_rho,0.077207,0.486982,0.435811
RG164,high,"M_rho,beta",0.062947,0.484504,0.452549
RG164,high,M_star,0.000654,0.188073,0.811273
RG164,high,M_cluster,0.2715,0.369019,0.35948
RG164,medium,M_exact,0.319224,0.3431,0.337677
RG164,medium,M_0,0.115641,0.44218,0.44218
RG164,medium,M_rho,0.223623,0.408913,0.367464
RG164,medium,"M_rho,beta",0.203435,0.413215,0.38335
RG164,medium,M_star,0.053,0.348321,0.598679
RG164,medium,M_cluster,0.319224,0.3431,0.337677
RG164,low,M_exact,0.329665,0.335859,0.334476
RG164,low,M_0,0.270357,0.364822,0.364822
RG164,low,M_rho,0.303386,0.354443,0.342171
RG164,low,"M_rho,beta",0.297324,0.355724,0.346951
RG164,low,M_star,0.234879,0.358844,0.406277
RG164,low,M_cluster,0.329665,0.335859,0.334476
RG165,high,M_exact,0.019698,0.955342,0.02496
RG165,high,M_0,0.098391,0.803217,0.098391
RG165,high,M_rho,0.03539,0.918998,0.045612
RG165,high,"M_rho,beta",0.093773,0.803272,0.102955
RG165,high,M_star,0.475804,0.048393,0.475804
RG165,high,M_cluster,0.019698,0.955342,0.02496
RG165,medium,M_exact,0.11376,0.73692,0.14932
RG165,medium,M_0,0.252817,0.494367,0.252817
RG165,medium,M_rho,0.163856,0.647121,0.189022
RG165,medium,"M_rho,beta",0.210627,0.563198,0.226176
RG165,medium,M_star,0.419265,0.161469,0.419265
RG165,medium,M_cluster,0.11376,0.73692,0.14932
RG165,low,M_exact,0.286608,0.421083,0.292309
RG165,low,M_0,0.316292,0.367417,0.316292
RG165,low,M_rho,0.296969,0.402762,0.300269
RG165,low,"M_rho,beta",0.306695,0.384784,0.308521
RG165,low,M_star,0.357089,0.285822,0.357089
RG165,low,M_cluster,0.286608,0.421083,0.292309
RG166,high,M_exact,0.290799,0.309089,0.400112
RG166,high,M_0,0.098391,0.098391,0.803217
RG166,high,M_rho,0.142862,0.169586,0.687552
RG166,high,"M_rho,beta",0.150445,0.168709,0.680847
RG166,high,M_star,0.027438,0.006361,0.966201
RG166,high,M_cluster,0.290799,0.309089,0.400112
RG166,medium,M_exact,0.298639,0.344164,0.357197
RG166,medium,M_0,0.252817,0.252817,0.494367
RG166,medium,M_rho,0.26615,0.307208,0.426642
RG166,medium,"M_rho,beta",0.268799,0.296106,0.435094
RG166,medium,M_star,0.202317,0.117712,0.679971
RG166,medium,M_cluster,0.298639,0.344164,0.357197
RG166,low,M_exact,0.318972,0.339422,0.341606
RG166,low,M_0,0.316292,0.316292,0.367417
RG166,low,M_rho,0.316857,0.331552,0.351591
RG166,low,"M_rho,beta",0.318629,0.328034,0.353337
RG166,low,M_star,0.312652,0.27615,0.411198
RG166,low,M_cluster,0.318972,0.339422,0.341606
RG167,high,M_exact,0.21167,0.293431,0.494899
RG167,high,M_0,0.007447,0.496277,0.496277
RG167,high,M_rho,0.051538,0.423777,0.524686
RG167,high,"M_rho,beta",0.047129,0.455517,0.497354
RG167,high,M_star,0.000654,0.811273,0.188073
RG167,high,M_cluster,0.21167,0.293431,0.494899
RG167,medium,M_exact,0.268046,0.334467,0.397487
RG167,medium,M_0,0.115641,0.44218,0.44218
RG167,medium,M_rho,0.188562,0.376397,0.435041
RG167,medium,"M_rho,beta",0.184008,0.390422,0.42557
RG167,medium,M_star,0.053,0.598679,0.348321
RG167,medium,M_cluster,0.268046,0.334467,0.397487
RG167,low,M_exact,0.306409,0.344175,0.349416
RG167,low,M_0,0.270357,0.364822,0.364822
RG167,low,M_rho,0.28896,0.349219,0.361821
RG167,low,"M_rho,beta",0.289918,0.350719,0.359362
RG167,low,M_star,0.234879,0.406277,0.358844
RG167,low,M_cluster,0.306409,0.344175,0.349416
RG168,high,M_exact,0.018931,0.067469,0.9136
RG168,high,M_0,0.098391,0.098391,0.803217
RG168,high,M_rho,0.036795,0.069781,0.893423
RG168,high,"M_rho,beta",0.096439,0.116441,0.78712
RG168,high,M_star,0.098391,0.098391,0.803217
RG168,high,M_cluster,0.018931,0.067469,0.9136
RG168,medium,M_exact,0.065785,0.247548,0.686667
RG168,medium,M_0,0.252817,0.252817,0.494367
RG168,medium,M_rho,0.176729,0.23541,0.587861
RG168,medium,"M_rho,beta",0.224541,0.25253,0.522929
RG168,medium,M_star,0.252817,0.252817,0.494367
RG168,medium,M_cluster,0.065785,0.247548,0.686667
RG168,low,M_exact,0.261596,0.333616,0.404788
RG168,low,M_0,0.316292,0.316292,0.367417
RG168,low,M_rho,0.3076,0.316417,0.375984
RG168,low,"M_rho,beta",0.314759,0.31811,0.367131
RG168,low,M_star,0.316292,0.316292,0.367417
RG168,low,M_cluster,0.261596,0.333616,0.404788
RG169,high,M_exact,0.159295,0.490933,0.349772
RG169,high,M_0,0.007447,0.496277,0.496277
RG169,high,M_rho,0.050584,0.523526,0.42589
RG169,high,"M_rho,beta",0.046965,0.49721,0.455826
RG169,high,M_star,0.000654,0.188073,0.811273
RG169,high,M_cluster,0.159295,0.490933,0.349772
RG169,medium,M_exact,0.218143,0.409636,0.37222
RG169,medium,M_0,0.115641,0.44218,0.44218
RG169,medium,M_rho,0.186317,0.435375,0.378308
RG169,medium,"M_rho,beta",0.183629,0.425815,0.390556
RG169,medium,M_star,0.053,0.348321,0.598679
RG169,medium,M_cluster,0.218143,0.409636,0.37222
RG169,low,M_exact,0.292104,0.355636,0.352261
RG169,low,M_0,0.270357,0.364822,0.364822
RG169,low,M_rho,0.28854,0.362306,0.349153
RG169,low,"M_rho,beta",0.289923,0.359575,0.350502
RG169,low,M_star,0.234879,0.358844,0.406277
RG169,low,M_cluster,0.292104,0.355636,0.352261
RG170,high,M_exact,0.021374,0.909046,0.06958
RG170,high,M_0,0.098391,0.803217,0.098391
RG170,high,M_rho,0.036321,0.893772,0.069907
RG170,high,"M_rho,beta",0.095473,0.789569,0.114959
RG170,high,M_star,0.138771,0.262624,0.598605
RG170,high,M_cluster,0.021374,0.909046,0.06958
RG170,medium,M_exact,0.108157,0.637007,0.254836
RG170,medium,M_0,0.252817,0.494367,0.252817
RG170,medium,M_rho,0.171665,0.597739,0.230596
RG170,medium,"M_rho,beta",0.219984,0.53619,0.243825
RG170,medium,M_star,0.259305,0.295013,0.445682
RG170,medium,M_cluster,0.108157,0.637007,0.254836
RG170,low,M_exact,0.285274,0.393854,0.320872
RG170,low,M_0,0.316292,0.367417,0.316292
RG170,low,M_rho,0.306042,0.38592,0.308037
RG170,low,"M_rho,beta",0.313697,0.374791,0.311513
RG170,low,M_star,0.316636,0.324874,0.35849
RG170,low,M_cluster,0.285274,0.393854,0.320872
RG171,high,M_exact,0.286302,0.106511,0.607187
RG171,high,M_0,0.098391,0.098391,0.803217
RG171,high,M_rho,0.148425,0.104485,0.74709
RG171,high,"M_rho,beta",0.152317,0.139019,0.708663
RG171,high,M_star,0.027438,0.006361,0.966201
RG171,high,M_cluster,0.286302,0.106511,0.607187
RG171,medium,M_exact,0.292959,0.294957,0.412085
RG171,medium,M_0,0.252817,0.252817,0.494367
RG171,medium,M_rho,0.272523,0.282549,0.444928
RG171,medium,"M_rho,beta",0.271569,0.282099,0.446332
RG171,medium,M_star,0.202317,0.117712,0.679971
RG171,medium,M_cluster,0.292959,0.294957,0.412085
RG171,low,M_exact,0.318648,0.336466,0.344886
RG171,low,M_0,0.316292,0.316292,0.367417
RG171,low,M_rho,0.317613,0.330224,0.352163
RG171,low,"M_rho,beta",0.31866,0.327095,0.354245
RG171,low,M_star,0.312652,0.27615,0.411198
RG171,low,M_cluster,0.318648,0.336466,0.344886
RG172,high,M_exact,0.016073,0.455073,0.528853
RG172,high,M_0,0.098391,0.098391,0.803217
RG172,high,M_rho,0.03334,0.238073,0.728586
RG172,high,"M_rho,beta",0.086873,0.202715,0.710412
RG172,high,M_star,0.339416,0.018241,0.642343
RG172,high,M_cluster,0.021357,0.422429,0.556214
RG172,medium,M_exact,0.13237,0.428849,0.438781
RG172,medium,M_0,0.252817,0.252817,0.494367
RG172,medium,M_rho,0.164306,0.366092,0.469603
RG172,medium,"M_rho,beta",0.201831,0.332241,0.465928
RG172,medium,M_star,0.403842,0.136705,0.459453
RG172,medium,M_cluster,0.108869,0.454277,0.436855
RG172,low,M_exact,0.283177,0.357602,0.359221
RG172,low,M_0,0.316292,0.316292,0.367417
RG172,low,M_rho,0.293024,0.344853,0.362123
RG172,low,"M_rho,beta",0.302505,0.336431,0.361064
RG172,low,M_star,0.356361,0.278007,0.365632
RG172,low,M_cluster,0.270926,0.379079,0.349994
RG173,high,M_exact,0.197973,0.445191,0.356837
RG173,high,M_0,0.007447,0.496277,0.496277
RG173,high,M_rho,0.101218,0.481571,0.41721
RG173,high,"M_rho,beta",0.062671,0.486076,0.451253
RG173,high,M_star,0.000654,0.188073,0.811273
RG173,high,M_cluster,0.684548,0.18878,0.126671
RG173,medium,M_exact,0.260066,0.402084,0.33785
RG173,medium,M_0,0.115641,0.44218,0.44218
RG173,medium,M_rho,0.233557,0.407479,0.358964
RG173,medium,"M_rho,beta",0.210329,0.41118,0.378491
RG173,medium,M_star,0.053,0.348321,0.598679
RG173,medium,M_cluster,0.499521,0.281039,0.21944
RG173,low,M_exact,0.312611,0.354572,0.332817
RG173,low,M_0,0.270357,0.364822,0.364822
RG173,low,M_rho,0.305899,0.354692,0.339409
RG173,low,"M_rho,beta",0.30006,0.355062,0.344878
RG173,low,M_star,0.234879,0.358844,0.406277
RG173,low,M_cluster,0.376011,0.322532,0.301457
RG174,high,M_exact,0.221338,0.557324,0.221338
RG174,high,M_0,0.098391,0.803217,0.098391
RG174,high,M_rho,0.118425,0.763151,0.118425
