graph_id,n_nodes,evidence_level,agent,agent_rho,p_R,p_G,p_B,entropy,kl_to_A0,kl_to_A4,D1_target_degree,D2_neighbor_coupling,D3_remote_class,S2_count,e12,e22,radius,preferred_color_template
RG108,6,high,A3,0.75,0.863255,0.085364,0.051381,0.489527,0.609086,0.003151,3,1,D3-1:tree-like-remote,2,2,0,2,0-1-2-0-0
RG108,6,high,A4,1.0,0.884107,0.079377,0.036516,0.430875,0.667738,0.0,3,1,D3-1:tree-like-remote,2,2,0,2,0-1-2-0-0
RG108,6,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.075783,3,1,D3-1:tree-like-remote,2,2,0,2,0-1-2-0-0
RG108,6,medium,A1,0.25,0.432923,0.278504,0.288572,1.0771,0.021513,0.01825,3,1,D3-1:tree-like-remote,2,2,0,2,0-1-2-0-0
RG108,6,medium,A2,0.5,0.490145,0.25662,0.253235,1.046346,0.052266,0.002832,3,1,D3-1:tree-like-remote,2,2,0,2,0-1-2-0-0
RG108,6,medium,A3,0.75,0.515736,0.249,0.235264,1.028124,0.070489,0.000236,3,1,D3-1:tree-like-remote,2,2,0,2,0-1-2-0-0
RG108,6,medium,A4,1.0,0.525915,0.246334,0.227751,1.02005,0.078562,0.0,3,1,D3-1:tree-like-remote,2,2,0,2,0-1-2-0-0
RG108,6,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.002678,3,1,D3-1:tree-like-remote,2,2,0,2,0-1-2-0-0
RG108,6,low,A1,0.25,0.352447,0.323434,0.324119,1.097797,0.000815,0.000552,3,1,D3-1:tree-like-remote,2,2,0,2,0-1-2-0-0
RG108,6,low,A2,0.5,0.362423,0.318955,0.318622,1.096734,0.001878,7.7e-05,3,1,D3-1:tree-like-remote,2,2,0,2,0-1-2-0-0
RG108,6,low,A3,0.75,0.366697,0.317213,0.31609,1.096145,0.002467,6e-06,3,1,D3-1:tree-like-remote,2,2,0,2,0-1-2-0-0
RG108,6,low,A4,1.0,0.368368,0.316564,0.315068,1.095894,0.002719,0.0,3,1,D3-1:tree-like-remote,2,2,0,2,0-1-2-0-0
RG109,6,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,1.330156,3,1,D3-2:strong-remote,2,3,0,2,0-2-1-0-0
RG109,6,high,A1,0.25,0.646465,0.202183,0.151351,0.890992,0.20762,0.432968,3,1,D3-2:strong-remote,2,3,0,2,0-2-1-0-0
RG109,6,high,A2,0.5,0.844917,0.084108,0.070976,0.538366,0.560247,0.072319,3,1,D3-2:strong-remote,2,3,0,2,0-2-1-0-0
RG109,6,high,A3,0.75,0.920359,0.037666,0.041975,0.332977,0.765635,0.005968,3,1,D3-2:strong-remote,2,3,0,2,0-2-1-0-0
RG109,6,high,A4,1.0,0.945219,0.022322,0.032459,0.249387,0.849226,0.0,3,1,D3-2:strong-remote,2,3,0,2,0-2-1-0-0
RG109,6,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.219092,3,1,D3-2:strong-remote,2,3,0,2,0-2-1-0-0
RG109,6,medium,A1,0.25,0.466274,0.278791,0.254935,1.060288,0.038324,0.077365,3,1,D3-2:strong-remote,2,3,0,2,0-2-1-0-0
RG109,6,medium,A2,0.5,0.567168,0.225253,0.207578,0.983752,0.11486,0.017897,3,1,D3-2:strong-remote,2,3,0,2,0-2-1-0-0
RG109,6,medium,A3,0.75,0.62887,0.19153,0.1796,0.91661,0.182002,0.001918,3,1,D3-2:strong-remote,2,3,0,2,0-2-1-0-0
RG109,6,medium,A4,1.0,0.658387,0.175338,0.166275,0.878768,0.219844,0.0,3,1,D3-2:strong-remote,2,3,0,2,0-2-1-0-0
RG109,6,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.012417,3,1,D3-2:strong-remote,2,3,0,2,0-2-1-0-0
RG109,6,low,A1,0.25,0.363206,0.319396,0.317398,1.096629,0.001983,0.004571,3,1,D3-2:strong-remote,2,3,0,2,0-2-1-0-0
RG109,6,low,A2,0.5,0.386692,0.307567,0.305741,1.092355,0.006257,0.001122,3,1,D3-2:strong-remote,2,3,0,2,0-2-1-0-0
RG109,6,low,A3,0.75,0.402142,0.299688,0.29817,1.088272,0.01034,0.000125,3,1,D3-2:strong-remote,2,3,0,2,0-2-1-0-0
RG109,6,low,A4,1.0,0.409921,0.295711,0.294368,1.08584,0.012772,0.0,3,1,D3-2:strong-remote,2,3,0,2,0-2-1-0-0
RG110,6,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,1.533457,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-1-1
RG110,6,high,A1,0.25,0.13676,0.664949,0.198291,0.864255,0.234357,0.494566,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-1-1
RG110,6,high,A2,0.5,0.058583,0.866893,0.074524,0.483556,0.615056,0.079142,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-1-1
RG110,6,high,A3,0.75,0.032786,0.938035,0.029179,0.275185,0.823427,0.006177,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-1-1
RG110,6,high,A4,1.0,0.025287,0.959373,0.015341,0.196863,0.901749,0.0,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-1-1
RG110,6,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.382873,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-1-1
RG110,6,medium,A1,0.25,0.235481,0.495158,0.269361,1.041892,0.05672,0.147918,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-1-1
RG110,6,medium,A2,0.5,0.174857,0.623441,0.201703,0.922408,0.176204,0.038389,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-1-1
RG110,6,medium,A3,0.75,0.136673,0.706796,0.156531,0.807556,0.291056,0.004588,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-1-1
RG110,6,medium,A4,1.0,0.117331,0.749048,0.133621,0.736796,0.361816,0.0,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-1-1
RG110,6,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.027894,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-1-1
RG110,6,low,A1,0.25,0.31185,0.373121,0.315029,1.095107,0.003505,0.011897,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-1-1
RG110,6,low,A2,0.5,0.294666,0.407158,0.298176,1.086724,0.011888,0.003613,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-1-1
RG110,6,low,A3,0.75,0.281411,0.433622,0.284967,1.076881,0.021731,0.000497,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-1-1
RG110,6,low,A4,1.0,0.273561,0.449292,0.277147,1.069706,0.028906,0.0,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-1-1
RG111,6,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,1.677278,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG111,6,high,A1,0.25,0.140498,0.719005,0.140498,0.788662,0.30995,0.399932,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG111,6,high,A2,0.5,0.052486,0.895028,0.052486,0.408632,0.68998,0.055506,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG111,6,high,A3,0.75,0.02486,0.950281,0.02486,0.232151,0.866462,0.004587,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG111,6,high,A4,1.0,0.015799,0.968401,0.015799,0.162159,0.936453,0.0,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG111,6,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.54711,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG111,6,medium,A1,0.25,0.226293,0.547413,0.226293,1.002354,0.096259,0.18177,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG111,6,medium,A2,0.5,0.151009,0.697982,0.151009,0.821907,0.276705,0.03756,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG111,6,medium,A3,0.75,0.111437,0.777127,0.111437,0.685004,0.413608,0.003811,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG111,6,medium,A4,1.0,0.094,0.811999,0.094,0.613624,0.484989,0.0,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG111,6,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.033817,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG111,6,low,A1,0.25,0.308213,0.383574,0.308213,1.093061,0.005552,0.012325,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG111,6,low,A2,0.5,0.288999,0.422003,0.288999,1.081567,0.017045,0.003133,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG111,6,low,A3,0.75,0.276134,0.447733,0.276134,1.070476,0.028136,0.000374,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG111,6,low,A4,1.0,0.26932,0.461361,0.26932,1.063515,0.035098,0.0,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG112,6,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,1.879693,3,1,D3-2:strong-remote,2,6,0,2,0-2-1-1-1
RG112,6,high,A1,0.25,0.083259,0.833482,0.083259,0.565744,0.532868,0.195799,3,1,D3-2:strong-remote,2,6,0,2,0-2-1-1-1
RG112,6,high,A2,0.5,0.022688,0.954624,0.022688,0.216122,0.882491,0.008494,3,1,D3-2:strong-remote,2,6,0,2,0-2-1-1-1
RG112,6,high,A3,0.75,0.013505,0.97299,0.013505,0.142911,0.955701,0.0003,3,1,D3-2:strong-remote,2,6,0,2,0-2-1-1-1
RG112,6,high,A4,1.0,0.011612,0.976776,0.011612,0.126433,0.97218,0.0,3,1,D3-2:strong-remote,2,6,0,2,0-2-1-1-1
RG112,6,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.576598,3,1,D3-2:strong-remote,2,6,0,2,0-2-1-1-1
RG112,6,medium,A1,0.25,0.200269,0.599463,0.200269,0.95086,0.147752,0.134284,3,1,D3-2:strong-remote,2,6,0,2,0-2-1-1-1
RG112,6,medium,A2,0.5,0.129286,0.741429,0.129286,0.750785,0.347827,0.019589,3,1,D3-2:strong-remote,2,6,0,2,0-2-1-1-1
RG112,6,medium,A3,0.75,0.100471,0.799059,0.100471,0.640987,0.457626,0.001609,3,1,D3-2:strong-remote,2,6,0,2,0-2-1-1-1
RG112,6,medium,A4,1.0,0.089431,0.821137,0.089431,0.593643,0.504969,0.0,3,1,D3-2:strong-remote,2,6,0,2,0-2-1-1-1
RG112,6,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.035298,3,1,D3-2:strong-remote,2,6,0,2,0-2-1-1-1
RG112,6,low,A1,0.25,0.303357,0.393287,0.303357,1.090737,0.007875,0.010215,3,1,D3-2:strong-remote,2,6,0,2,0-2-1-1-1
RG112,6,low,A2,0.5,0.284029,0.431943,0.284029,1.077602,0.02101,0.0021,3,1,D3-2:strong-remote,2,6,0,2,0-2-1-1-1
RG112,6,low,A3,0.75,0.273069,0.453861,0.273069,1.067438,0.031174,0.000215,3,1,D3-2:strong-remote,2,6,0,2,0-2-1-1-1
RG112,6,low,A4,1.0,0.267897,0.464205,0.267897,1.061967,0.036645,0.0,3,1,D3-2:strong-remote,2,6,0,2,0-2-1-1-1
RG113,6,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,1.449135,3,1,D3-2:strong-remote,2,4,0,2,0-2-1-0-0
RG113,6,high,A1,0.25,0.684389,0.16391,0.151701,0.842046,0.256566,0.392621,3,1,D3-2:strong-remote,2,4,0,2,0-2-1-0-0
RG113,6,high,A2,0.5,0.872341,0.060717,0.066943,0.470247,0.628365,0.054458,3,1,D3-2:strong-remote,2,4,0,2,0-2-1-0-0
RG113,6,high,A3,0.75,0.934199,0.027267,0.038534,0.287279,0.811333,0.004051,3,1,D3-2:strong-remote,2,4,0,2,0-2-1-0-0
RG113,6,high,A4,1.0,0.953411,0.016975,0.029614,0.218902,0.87971,0.0,3,1,D3-2:strong-remote,2,4,0,2,0-2-1-0-0
RG113,6,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.240468,3,1,D3-2:strong-remote,2,4,0,2,0-2-1-0-0
RG113,6,medium,A1,0.25,0.495239,0.257185,0.247576,1.042884,0.055728,0.067044,3,1,D3-2:strong-remote,2,4,0,2,0-2-1-0-0
RG113,6,medium,A2,0.5,0.599087,0.203889,0.197024,0.951213,0.1474,0.011926,3,1,D3-2:strong-remote,2,4,0,2,0-2-1-0-0
RG113,6,medium,A3,0.75,0.650882,0.17791,0.171208,0.888824,0.209788,0.001076,3,1,D3-2:strong-remote,2,4,0,2,0-2-1-0-0
RG113,6,medium,A4,1.0,0.67276,0.167125,0.160116,0.858958,0.239654,0.0,3,1,D3-2:strong-remote,2,4,0,2,0-2-1-0-0
RG113,6,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.013778,3,1,D3-2:strong-remote,2,4,0,2,0-2-1-0-0
RG113,6,low,A1,0.25,0.371792,0.31455,0.313658,1.095342,0.00327,0.003733,3,1,D3-2:strong-remote,2,4,0,2,0-2-1-0-0
RG113,6,low,A2,0.5,0.396328,0.302308,0.301364,1.089927,0.008685,0.000655,3,1,D3-2:strong-remote,2,4,0,2,0-2-1-0-0
RG113,6,low,A3,0.75,0.408786,0.29615,0.295064,1.086211,0.012401,5.9e-05,3,1,D3-2:strong-remote,2,4,0,2,0-2-1-0-0
RG113,6,low,A4,1.0,0.414113,0.293534,0.292352,1.084425,0.014187,0.0,3,1,D3-2:strong-remote,2,4,0,2,0-2-1-0-0
RG114,6,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,1.770825,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG114,6,high,A1,0.25,0.085914,0.80967,0.104416,0.617727,0.480886,0.220461,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG114,6,high,A2,0.5,0.025359,0.942847,0.031794,0.258314,0.840299,0.012804,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG114,6,high,A3,0.75,0.015303,0.966691,0.018005,0.16904,0.929573,0.000624,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG114,6,high,A4,1.0,0.013053,0.972565,0.014383,0.144695,0.953917,0.0,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG114,6,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.416888,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG114,6,medium,A1,0.25,0.21007,0.56625,0.22368,0.984783,0.11383,0.094891,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG114,6,medium,A2,0.5,0.14862,0.692375,0.159005,0.830242,0.268371,0.013594,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG114,6,medium,A3,0.75,0.12484,0.744306,0.130854,0.745668,0.352945,0.001109,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG114,6,medium,A4,1.0,0.115981,0.764409,0.11961,0.709215,0.389397,0.0,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG114,6,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.021519,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG114,6,low,A1,0.25,0.307717,0.38315,0.309133,1.093151,0.005461,0.005501,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG114,6,low,A2,0.5,0.292664,0.413171,0.294165,1.084749,0.013863,0.000961,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG114,6,low,A3,0.75,0.285255,0.428282,0.286464,1.079108,0.019504,8.8e-05,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG114,6,low,A4,1.0,0.282067,0.434862,0.283071,1.07636,0.022252,0.0,3,1,D3-2:strong-remote,2,5,0,2,0-2-1-1-1
RG115,6,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.936695,3,1,D3-2:strong-remote,2,5,1,2,0-2-1-0-2
RG115,6,high,A1,0.25,0.529604,0.204451,0.265945,1.013416,0.085196,0.463523,3,1,D3-2:strong-remote,2,5,1,2,0-2-1-0-2
RG115,6,high,A2,0.5,0.727908,0.107402,0.16469,0.767852,0.33076,0.134622,3,1,D3-2:strong-remote,2,5,1,2,0-2-1-0-2
RG115,6,high,A3,0.75,0.847358,0.070154,0.082488,0.532568,0.566044,0.017277,3,1,D3-2:strong-remote,2,5,1,2,0-2-1-0-2
RG115,6,high,A4,1.0,0.899204,0.05817,0.042626,0.395491,0.703121,0.0,3,1,D3-2:strong-remote,2,5,1,2,0-2-1-0-2
RG115,6,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.302149,3,1,D3-2:strong-remote,2,5,1,2,0-2-1-0-2
RG115,6,medium,A1,0.25,0.422997,0.268113,0.30889,1.079747,0.018865,0.204817,3,1,D3-2:strong-remote,2,5,1,2,0-2-1-0-2
RG115,6,medium,A2,0.5,0.523013,0.238435,0.238552,1.022709,0.075903,0.093384,3,1,D3-2:strong-remote,2,5,1,2,0-2-1-0-2
RG115,6,medium,A3,0.75,0.617169,0.233937,0.148894,0.921267,0.177346,0.015083,3,1,D3-2:strong-remote,2,5,1,2,0-2-1-0-2
RG115,6,medium,A4,1.0,0.670282,0.234555,0.095163,0.83211,0.266502,0.0,3,1,D3-2:strong-remote,2,5,1,2,0-2-1-0-2
RG115,6,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.01562,3,1,D3-2:strong-remote,2,5,1,2,0-2-1-0-2
RG115,6,low,A1,0.25,0.353761,0.313872,0.332367,1.097418,0.001194,0.011275,3,1,D3-2:strong-remote,2,5,1,2,0-2-1-0-2
RG115,6,low,A2,0.5,0.373997,0.308676,0.317327,1.094901,0.003711,0.006011,3,1,D3-2:strong-remote,2,5,1,2,0-2-1-0-2
RG115,6,low,A3,0.75,0.396778,0.313025,0.290197,1.089373,0.009239,0.001117,3,1,D3-2:strong-remote,2,5,1,2,0-2-1-0-2
RG115,6,low,A4,1.0,0.413003,0.317356,0.26964,1.082867,0.015746,0.0,3,1,D3-2:strong-remote,2,5,1,2,0-2-1-0-2
RG116,6,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,1.223587,3,1,D3-2:strong-remote,2,4,1,2,0-1-2-1-2
RG116,6,high,A1,0.25,0.158671,0.567253,0.274076,0.968455,0.130158,0.560113,3,1,D3-2:strong-remote,2,4,1,2,0-1-2-1-2
RG116,6,high,A2,0.5,0.078892,0.758936,0.162172,0.704711,0.393902,0.175531,3,1,D3-2:strong-remote,2,4,1,2,0-1-2-1-2
RG116,6,high,A3,0.75,0.044921,0.880197,0.074882,0.445787,0.652826,0.024836,3,1,D3-2:strong-remote,2,4,1,2,0-1-2-1-2
RG116,6,high,A4,1.0,0.031231,0.936533,0.032235,0.280385,0.818227,0.0,3,1,D3-2:strong-remote,2,4,1,2,0-1-2-1-2
RG116,6,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.27875,3,1,D3-2:strong-remote,2,4,1,2,0-1-2-1-2
RG116,6,medium,A1,0.25,0.244411,0.446485,0.309105,1.067287,0.031326,0.142209,3,1,D3-2:strong-remote,2,4,1,2,0-1-2-1-2
RG116,6,medium,A2,0.5,0.196367,0.555653,0.247979,0.991933,0.106679,0.050607,3,1,D3-2:strong-remote,2,4,1,2,0-1-2-1-2
RG116,6,medium,A3,0.75,0.173095,0.647254,0.179651,0.893574,0.205038,0.006621,3,1,D3-2:strong-remote,2,4,1,2,0-1-2-1-2
RG116,6,medium,A4,1.0,0.162302,0.695523,0.142174,0.824991,0.273621,0.0,3,1,D3-2:strong-remote,2,4,1,2,0-1-2-1-2
RG116,6,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.014857,3,1,D3-2:strong-remote,2,4,1,2,0-1-2-1-2
RG116,6,low,A1,0.25,0.314353,0.359542,0.326105,1.096978,0.001634,0.007863,3,1,D3-2:strong-remote,2,4,1,2,0-1-2-1-2
RG116,6,low,A2,0.5,0.30677,0.383492,0.309738,1.093071,0.005541,0.002937,3,1,D3-2:strong-remote,2,4,1,2,0-1-2-1-2
RG116,6,low,A3,0.75,0.306368,0.403836,0.289796,1.087536,0.011077,0.000385,3,1,D3-2:strong-remote,2,4,1,2,0-1-2-1-2
RG116,6,low,A4,1.0,0.306685,0.414996,0.278319,1.083431,0.015181,0.0,3,1,D3-2:strong-remote,2,4,1,2,0-1-2-1-2
RG117,6,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,1.504372,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-0-0
RG117,6,high,A1,0.25,0.685857,0.150067,0.164076,0.839811,0.258801,0.414003,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-0-0
RG117,6,high,A2,0.5,0.876253,0.063649,0.060098,0.460048,0.638564,0.057825,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-0-0
RG117,6,high,A3,0.75,0.938218,0.035786,0.025996,0.273886,0.824726,0.00432,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-0-0
RG117,6,high,A4,1.0,0.957072,0.027497,0.015431,0.205176,0.893436,0.0,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-0-0
RG117,6,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.300803,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-0-0
RG117,6,medium,A1,0.25,0.498079,0.245243,0.256678,1.040915,0.057697,0.097427,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-0-0
RG117,6,medium,A2,0.5,0.614336,0.187768,0.197896,0.933958,0.164654,0.020435,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-0-0
RG117,6,medium,A3,0.75,0.679223,0.155754,0.165023,0.849666,0.248946,0.002063,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-0-0
RG117,6,medium,A4,1.0,0.708683,0.141242,0.150075,0.805119,0.293493,0.0,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-0-0
RG117,6,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.018402,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-0-0
RG117,6,low,A1,0.25,0.372213,0.313372,0.314415,1.095271,0.003341,0.006221,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-0-0
RG117,6,low,A2,0.5,0.40069,0.299018,0.300292,1.088699,0.009913,0.001426,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-0-0
RG117,6,low,A3,0.75,0.418348,0.290098,0.291554,1.082922,0.015691,0.000154,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-0-0
RG117,6,low,A4,1.0,0.427026,0.285709,0.287265,1.079612,0.019001,0.0,3,1,D3-2:strong-remote,2,4,0,2,0-1-2-0-0
RG118,6,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.717761,3,1,D3-2:strong-remote,2,4,1,2,0-2-1-0-2
RG118,6,high,A1,0.25,0.478081,0.267378,0.254542,1.053795,0.044817,0.399603,3,1,D3-2:strong-remote,2,4,1,2,0-2-1-0-2
RG118,6,high,A2,0.5,0.65585,0.175965,0.168184,0.882208,0.216404,0.129406,3,1,D3-2:strong-remote,2,4,1,2,0-2-1-0-2
RG118,6,high,A3,0.75,0.788713,0.1153,0.095987,0.661226,0.437386,0.017263,3,1,D3-2:strong-remote,2,4,1,2,0-2-1-0-2
RG118,6,high,A4,1.0,0.855589,0.085908,0.058503,0.510373,0.588239,0.0,3,1,D3-2:strong-remote,2,4,1,2,0-2-1-0-2
RG118,6,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.232281,3,1,D3-2:strong-remote,2,4,1,2,0-2-1-0-2
RG118,6,medium,A1,0.25,0.390982,0.292347,0.316671,1.090838,0.007774,0.173182,3,1,D3-2:strong-remote,2,4,1,2,0-2-1-0-2
RG118,6,medium,A2,0.5,0.473994,0.266388,0.259618,1.05635,0.042263,0.086863,3,1,D3-2:strong-remote,2,4,1,2,0-2-1-0-2
RG118,6,medium,A3,0.75,0.57014,0.254216,0.175644,0.97401,0.124602,0.016014,3,1,D3-2:strong-remote,2,4,1,2,0-2-1-0-2
RG118,6,medium,A4,1.0,0.635545,0.246852,0.117603,0.885134,0.213478,0.0,3,1,D3-2:strong-remote,2,4,1,2,0-2-1-0-2
RG118,6,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.011717,3,1,D3-2:strong-remote,2,4,1,2,0-2-1-0-2
RG118,6,low,A1,0.25,0.34477,0.318374,0.336856,1.098059,0.000553,0.010095,3,1,D3-2:strong-remote,2,4,1,2,0-2-1-0-2
RG118,6,low,A2,0.5,0.360615,0.313455,0.325929,1.096837,0.001775,0.006148,3,1,D3-2:strong-remote,2,4,1,2,0-2-1-0-2
RG118,6,low,A3,0.75,0.382966,0.316174,0.30086,1.093003,0.00561,0.001375,3,1,D3-2:strong-remote,2,4,1,2,0-2-1-0-2
RG118,6,low,A4,1.0,0.402487,0.319088,0.278425,1.086787,0.011825,0.0,3,1,D3-2:strong-remote,2,4,1,2,0-2-1-0-2
RG119,6,high,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,1.063112,3,1,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG119,6,high,A1,0.25,0.153867,0.517714,0.328419,0.994498,0.104114,0.556568,3,1,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG119,6,high,A2,0.5,0.080144,0.697287,0.222569,0.788104,0.310508,0.210936,3,1,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG119,6,high,A3,0.75,0.047035,0.839999,0.112966,0.536578,0.562034,0.034518,3,1,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG119,6,high,A4,1.0,0.033031,0.916568,0.050401,0.343082,0.75553,0.0,3,1,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG119,6,medium,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.243349,3,1,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG119,6,medium,A1,0.25,0.249949,0.415452,0.334599,1.077808,0.020804,0.149576,3,1,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG119,6,medium,A2,0.5,0.20361,0.513217,0.283172,1.023679,0.074934,0.064508,3,1,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG119,6,medium,A3,0.75,0.178912,0.613457,0.207631,0.93404,0.164572,0.010224,3,1,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG119,6,medium,A4,1.0,0.167001,0.67457,0.158429,0.856353,0.24226,0.0,3,1,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG119,6,low,A0,0.0,0.333333,0.333333,0.333333,1.098612,0.0,0.012712,3,1,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG119,6,low,A1,0.25,0.317666,0.350651,0.331683,1.097792,0.00082,0.00847,3,1,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG119,6,low,A2,0.5,0.309856,0.371739,0.318405,1.095294,0.003318,0.003865,3,1,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG119,6,low,A3,0.75,0.308138,0.394339,0.297523,1.090369,0.008244,0.000624,3,1,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
RG119,6,low,A4,1.0,0.307791,0.409025,0.283185,1.085622,0.01299,0.0,3,1,D3-2:strong-remote,2,3,1,2,0-1-2-1-2
